session_id,user_id,session_date,platform,app_version
S723,U09596,02-01-2025,iOS,2
S724,U04741,02-01-2025,Android,2
S725,U01979,02-01-2025,Android,2
S726,U01865,02-01-2025,Android,2
S727,U03176,02-01-2025,Android,2
S728,U02271,02-01-2025,Android,2
S729,U07827,02-01-2025,Android,2
S730,U04860,02-01-2025,Android,2
S731,U06354,02-01-2025,iOS,2
S732,U06026,02-01-2025,iOS,1
S733,U00513,02-01-2025,Android,1
S734,U02902,02-01-2025,Android,2
S735,U09726,02-01-2025,Android,1
S736,U09208,02-01-2025,Android,2
S737,U04144,02-01-2025,Android,1
S738,U06569,02-01-2025,Android,1
S739,U06132,02-01-2025,iOS,1
S740,U05864,02-01-2025,Android,2
S741,U08468,02-01-2025,iOS,2
S742,U04807,02-01-2025,iOS,1
S743,U04480,02-01-2025,Android,1
S744,U04387,02-01-2025,Android,2
S745,U09004,02-01-2025,Android,2
S746,U07283,02-01-2025,iOS,1
S747,U00145,02-01-2025,iOS,1
S748,U05164,02-01-2025,Android,2
S749,U05545,02-01-2025,Android,2
S750,U01156,02-01-2025,Android,1
S751,U01827,02-01-2025,iOS,2
S752,U08459,02-01-2025,Android,1
S753,U04044,02-01-2025,iOS,1
S754,U00235,02-01-2025,iOS,1
S755,U07428,02-01-2025,Android,2
S756,U06909,02-01-2025,Android,2
S757,U05092,02-01-2025,iOS,2
S758,U09953,02-01-2025,Android,2
S759,U02172,02-01-2025,iOS,2
S760,U04102,02-01-2025,iOS,1
S761,U08347,02-01-2025,iOS,1
S762,U02306,02-01-2025,Android,1
S763,U07259,02-01-2025,Android,1
S764,U02120,02-01-2025,Android,1
S765,U03540,02-01-2025,Android,1
S766,U03710,02-01-2025,Android,1
S767,U04035,02-01-2025,Android,1
S768,U07200,02-01-2025,Android,2
S769,U08009,02-01-2025,iOS,2
S770,U02944,02-01-2025,Android,1
S771,U00345,02-01-2025,Android,2
S772,U01193,02-01-2025,Android,2
S773,U04915,02-01-2025,Android,1
S774,U04075,02-01-2025,iOS,2
S775,U07363,02-01-2025,iOS,2
S776,U04074,02-01-2025,iOS,2
S777,U05573,02-01-2025,iOS,1
S778,U00209,02-01-2025,Android,2
S779,U09897,02-01-2025,Android,2
S780,U07370,02-01-2025,iOS,1
S781,U08505,02-01-2025,Android,1
S782,U05781,02-01-2025,iOS,2
S783,U09828,02-01-2025,Android,2
S784,U02490,02-01-2025,Android,2
S785,U08873,02-01-2025,Android,1
S786,U05383,02-01-2025,iOS,1
S787,U00081,02-01-2025,Android,1
S788,U07758,02-01-2025,Android,1
S789,U07977,02-01-2025,iOS,2
S790,U09017,02-01-2025,iOS,2
S791,U05677,02-01-2025,Android,1
S792,U06862,02-01-2025,Android,2
S793,U06893,02-01-2025,Android,1
S794,U05443,02-01-2025,Android,2
S795,U08046,02-01-2025,Android,2
S796,U06491,02-01-2025,Android,2
S797,U05010,02-01-2025,Android,2
S798,U01228,02-01-2025,iOS,2
S799,U06945,02-01-2025,Android,1
S800,U00409,02-01-2025,Android,1
S801,U07346,02-01-2025,Android,2
S802,U02362,02-01-2025,Android,1
S803,U03770,02-01-2025,Android,2
S804,U08112,02-01-2025,iOS,1
S805,U00874,02-01-2025,Android,2
S806,U00094,02-01-2025,Android,1
S807,U04583,02-01-2025,iOS,2
S808,U06318,02-01-2025,Android,2
S809,U06780,02-01-2025,Android,2
S810,U03932,02-01-2025,Android,1
S811,U03247,02-01-2025,Android,1
S812,U09259,02-01-2025,Android,2
S813,U02916,02-01-2025,Android,2
S814,U08830,02-01-2025,Android,1
S815,U05558,02-01-2025,iOS,1
S816,U00370,02-01-2025,iOS,1
S817,U07939,02-01-2025,Android,1
S818,U04541,02-01-2025,Android,2
S819,U05662,02-01-2025,iOS,2
S820,U04346,02-01-2025,Android,2
S821,U09560,02-01-2025,Android,2
S822,U01212,02-01-2025,Android,2
S823,U08275,02-01-2025,iOS,1
S824,U08339,02-01-2025,Android,1
S825,U05051,02-01-2025,Android,1
S826,U09421,02-01-2025,iOS,2
S827,U09141,02-01-2025,Android,2
S828,U05373,02-01-2025,Android,2
S829,U06665,02-01-2025,Android,2
S830,U09489,02-01-2025,Android,2
S831,U04204,02-01-2025,Android,2
S832,U06676,02-01-2025,iOS,2
S833,U02044,02-01-2025,iOS,1
S834,U02027,02-01-2025,iOS,2
S835,U01438,02-01-2025,Android,2
S836,U04179,02-01-2025,Android,2
S837,U07359,02-01-2025,Android,2
S838,U01766,02-01-2025,Android,1
S839,U02959,02-01-2025,Android,1
S840,U03672,02-01-2025,Android,1
S841,U05550,02-01-2025,iOS,2
S842,U06312,02-01-2025,iOS,2
S843,U01413,02-01-2025,Android,1
S844,U08905,02-01-2025,Android,1
S845,U00780,02-01-2025,iOS,1
S846,U06819,02-01-2025,iOS,1
S847,U00947,02-01-2025,iOS,1
S848,U00284,02-01-2025,Android,2
S849,U03170,02-01-2025,Android,2
S850,U02142,02-01-2025,Android,1
S851,U05894,02-01-2025,iOS,1
S852,U05930,02-01-2025,iOS,2
S853,U04505,02-01-2025,Android,1
S854,U06205,02-01-2025,Android,2
S855,U09455,02-01-2025,Android,1
S856,U05981,02-01-2025,Android,2
S857,U05076,02-01-2025,Android,1
S858,U00788,02-01-2025,Android,1
S859,U04397,02-01-2025,Android,1
S860,U02421,02-01-2025,iOS,2
S861,U06147,02-01-2025,Android,1
S862,U06121,02-01-2025,iOS,1
S863,U06625,02-01-2025,iOS,2
S864,U09752,02-01-2025,Android,1
S865,U08644,02-01-2025,iOS,2
S866,U07398,02-01-2025,Android,2
S867,U06615,02-01-2025,Android,1
S868,U02215,02-01-2025,iOS,2
S869,U00594,02-01-2025,Android,2
S870,U09670,02-01-2025,Android,1
S871,U02791,02-01-2025,Android,1
S872,U06842,02-01-2025,Android,1
S873,U03459,02-01-2025,iOS,2
S874,U09107,02-01-2025,Android,1
S875,U04679,02-01-2025,Android,2
S876,U05599,02-01-2025,Android,1
S877,U06970,02-01-2025,Android,1
S878,U01714,02-01-2025,Android,2
S879,U01053,02-01-2025,iOS,1
S880,U04574,02-01-2025,Android,1
S881,U03506,02-01-2025,iOS,2
S882,U09018,02-01-2025,Android,1
S883,U01436,02-01-2025,Android,1
S884,U06729,02-01-2025,Android,2
S885,U03416,02-01-2025,Android,1
S886,U09823,02-01-2025,Android,1
S887,U00298,02-01-2025,Android,2
S888,U02326,02-01-2025,iOS,1
S889,U02459,02-01-2025,Android,1
S890,U04567,02-01-2025,Android,1
S891,U06217,02-01-2025,iOS,1
S892,U01383,02-01-2025,Android,2
S893,U03922,02-01-2025,iOS,2
S894,U02256,02-01-2025,iOS,2
S895,U03751,02-01-2025,Android,1
S896,U00564,02-01-2025,Android,2
S897,U01372,02-01-2025,iOS,1
S898,U09527,02-01-2025,Android,2
S899,U02609,02-01-2025,iOS,2
S900,U04613,02-01-2025,iOS,1
S901,U05827,02-01-2025,Android,2
S902,U06098,02-01-2025,Android,1
S903,U06941,02-01-2025,iOS,2
S904,U06464,02-01-2025,iOS,1
S905,U05356,02-01-2025,Android,1
S906,U06083,02-01-2025,Android,2
S907,U03265,02-01-2025,Android,1
S908,U00194,02-01-2025,iOS,1
S909,U06088,02-01-2025,iOS,2
S910,U06871,02-01-2025,iOS,1
S911,U04619,02-01-2025,Android,1
S912,U08939,02-01-2025,iOS,1
S913,U02033,02-01-2025,Android,2
S914,U03616,02-01-2025,Android,1
S915,U01699,02-01-2025,Android,2
S916,U02397,02-01-2025,Android,1
S917,U03253,02-01-2025,Android,2
S918,U10000,02-01-2025,iOS,1
S919,U00134,02-01-2025,Android,1
S920,U04376,02-01-2025,Android,1
S921,U06436,02-01-2025,Android,2
S922,U00211,02-01-2025,iOS,1
S923,U05339,02-01-2025,Android,2
S924,U00817,02-01-2025,Android,2
S925,U02268,02-01-2025,Android,1
S926,U04320,02-01-2025,Android,1
S927,U00735,02-01-2025,Android,1
S928,U03803,02-01-2025,Android,2
S929,U06782,02-01-2025,Android,1
S930,U01289,02-01-2025,Android,1
S931,U05831,02-01-2025,iOS,1
S932,U05896,02-01-2025,iOS,2
S933,U03389,02-01-2025,iOS,1
S934,U08950,02-01-2025,Android,2
S935,U06188,02-01-2025,iOS,1
S936,U05745,02-01-2025,Android,1
S937,U05884,02-01-2025,iOS,1
S938,U07713,02-01-2025,Android,2
S939,U09626,02-01-2025,iOS,2
S940,U08202,02-01-2025,Android,2
S941,U07975,02-01-2025,Android,2
S942,U09296,02-01-2025,Android,2
S943,U04494,02-01-2025,Android,1
S944,U05929,02-01-2025,iOS,2
S945,U02169,02-01-2025,Android,1
S946,U00386,02-01-2025,Android,1
S947,U05875,02-01-2025,Android,1
S948,U04913,02-01-2025,iOS,2
S949,U02548,02-01-2025,Android,1
S950,U01663,02-01-2025,Android,2
S951,U08111,02-01-2025,iOS,2
S952,U03375,02-01-2025,Android,1
S953,U07318,02-01-2025,Android,1
S954,U08394,02-01-2025,Android,1
S955,U07954,02-01-2025,iOS,2
S956,U07727,02-01-2025,iOS,2
S957,U01528,02-01-2025,Android,2
S958,U08023,02-01-2025,Android,1
S959,U08588,02-01-2025,iOS,1
S960,U09865,02-01-2025,iOS,2
S961,U07587,02-01-2025,iOS,1
S962,U03706,02-01-2025,Android,1
S963,U07102,02-01-2025,iOS,1
S964,U01892,02-01-2025,Android,1
S965,U03621,02-01-2025,Android,1
S966,U09650,02-01-2025,Android,2
S967,U04504,02-01-2025,Android,1
S968,U09212,02-01-2025,Android,1
S969,U02715,02-01-2025,Android,2
S970,U06667,02-01-2025,Android,1
S971,U02485,02-01-2025,Android,1
S972,U02536,02-01-2025,Android,1
S973,U07150,02-01-2025,iOS,1
S974,U00857,02-01-2025,Android,1
S975,U08253,02-01-2025,Android,2
S976,U05246,02-01-2025,Android,2
S977,U07001,02-01-2025,Android,1
S978,U06980,02-01-2025,Android,1
S979,U07596,02-01-2025,Android,1
S980,U00087,02-01-2025,Android,1
S981,U00448,02-01-2025,Android,1
S982,U08251,02-01-2025,iOS,1
S983,U04409,02-01-2025,iOS,2
S984,U05396,02-01-2025,Android,1
S985,U09684,02-01-2025,Android,2
S986,U02690,02-01-2025,Android,1
S987,U08169,02-01-2025,Android,2
S988,U09445,02-01-2025,Android,2
S989,U04427,02-01-2025,Android,2
S990,U04352,02-01-2025,Android,1
S991,U05575,02-01-2025,iOS,2
S992,U07069,02-01-2025,Android,1
S993,U01511,02-01-2025,iOS,2
S994,U04660,02-01-2025,Android,2
S995,U05905,02-01-2025,Android,1
S996,U06699,02-01-2025,Android,1
S997,U06286,02-01-2025,iOS,2
S998,U09382,02-01-2025,Android,1
S999,U04420,02-01-2025,Android,1
S1000,U06386,02-01-2025,Android,2
S1001,U08885,02-01-2025,Android,2
S1002,U04393,02-01-2025,iOS,1
S1003,U06281,02-01-2025,Android,2
S1004,U04974,02-01-2025,Android,2
S1005,U00881,02-01-2025,Android,2
S1006,U09587,02-01-2025,Android,1
S1007,U06568,02-01-2025,Android,1
S1008,U08755,02-01-2025,Android,1
S1009,U00804,02-01-2025,iOS,2
S1010,U07978,02-01-2025,Android,2
S1011,U05801,02-01-2025,Android,2
S1012,U09593,02-01-2025,Android,1
S1013,U04050,02-01-2025,iOS,2
S1014,U03841,02-01-2025,Android,2
S1015,U04464,02-01-2025,iOS,2
S1016,U09193,02-01-2025,Android,2
S1017,U06812,02-01-2025,Android,1
S1018,U07774,02-01-2025,Android,2
S1019,U03777,02-01-2025,iOS,1
S1020,U01133,02-01-2025,iOS,2
S1021,U09576,02-01-2025,iOS,1
S1022,U02572,02-01-2025,Android,2
S1023,U07272,02-01-2025,Android,2
S1024,U08736,02-01-2025,iOS,1
S1025,U04048,02-01-2025,iOS,1
S1026,U06450,02-01-2025,Android,1
S1027,U04868,02-01-2025,Android,1
S1028,U02150,02-01-2025,iOS,2
S1029,U01952,02-01-2025,Android,2
S1030,U04270,02-01-2025,Android,1
S1031,U07743,02-01-2025,Android,2
S1032,U09089,02-01-2025,iOS,1
S1033,U09743,02-01-2025,iOS,2
S1034,U06118,02-01-2025,iOS,1
S1035,U04324,02-01-2025,Android,2
S1036,U02533,02-01-2025,iOS,1
S1037,U07680,02-01-2025,Android,1
S1038,U09055,02-01-2025,Android,1
S1039,U03938,02-01-2025,Android,2
S1040,U07508,02-01-2025,Android,1
S1041,U08207,02-01-2025,Android,1
S1042,U02760,02-01-2025,iOS,2
S1043,U01098,02-01-2025,iOS,1
S1044,U03565,02-01-2025,iOS,1
S1045,U01701,02-01-2025,Android,1
S1046,U06425,02-01-2025,iOS,2
S1047,U03907,02-01-2025,Android,1
S1048,U07648,02-01-2025,Android,1
S1049,U02154,02-01-2025,Android,1
S1050,U07053,02-01-2025,Android,2
S1051,U03116,02-01-2025,Android,1
S1052,U03212,02-01-2025,iOS,2
S1053,U06380,02-01-2025,Android,2
S1054,U09257,02-01-2025,Android,1
S1055,U06843,02-01-2025,iOS,2
S1056,U03304,02-01-2025,Android,1
S1057,U01691,02-01-2025,Android,1
S1058,U04509,02-01-2025,Android,1
S1059,U02584,02-01-2025,iOS,2
S1060,U08171,02-01-2025,Android,2
S1061,U07061,02-01-2025,Android,1
S1062,U03972,02-01-2025,Android,2
S1063,U02131,02-01-2025,Android,2
S1064,U05175,02-01-2025,Android,1
S1065,U09584,02-01-2025,Android,2
S1066,U05800,02-01-2025,iOS,2
S1067,U00813,02-01-2025,Android,2
S1068,U00483,02-01-2025,Android,2
S1069,U08042,02-01-2025,iOS,2
S1070,U09302,02-01-2025,Android,2
S1071,U05319,02-01-2025,Android,1
S1072,U06291,02-01-2025,Android,2
S1073,U05206,02-01-2025,Android,1
S1074,U05199,02-01-2025,iOS,1
S1075,U04610,02-01-2025,Android,1
S1076,U09092,02-01-2025,Android,2
S1077,U08596,02-01-2025,Android,2
S1078,U06260,02-01-2025,Android,2
S1079,U02721,02-01-2025,Android,2
S1080,U01994,02-01-2025,Android,2
S1081,U02745,02-01-2025,Android,2
S1082,U00140,02-01-2025,Android,2
S1083,U05750,02-01-2025,Android,1
S1084,U08263,02-01-2025,Android,2
S1085,U01982,02-01-2025,Android,2
S1086,U05247,02-01-2025,iOS,2
S1087,U02379,02-01-2025,Android,2
S1088,U06707,02-01-2025,Android,1
S1089,U01250,02-01-2025,iOS,2
S1090,U08854,03-01-2025,Android,1
S1091,U00647,03-01-2025,Android,1
S1092,U03764,03-01-2025,iOS,2
S1093,U02098,03-01-2025,Android,2
S1094,U02760,03-01-2025,Android,1
S1095,U07010,03-01-2025,Android,2
S1096,U06813,03-01-2025,Android,2
S1097,U08980,03-01-2025,Android,2
S1098,U02331,03-01-2025,iOS,2
S1099,U03317,03-01-2025,Android,2
S1100,U09471,03-01-2025,iOS,1
S1101,U08976,03-01-2025,Android,2
S1102,U03709,03-01-2025,Android,1
S1103,U03593,03-01-2025,Android,2
S1104,U04135,03-01-2025,iOS,2
S1105,U01882,03-01-2025,Android,2
S1106,U04738,03-01-2025,Android,2
S1107,U05777,03-01-2025,Android,2
S1108,U08757,03-01-2025,Android,1
S1109,U06831,03-01-2025,Android,2
S1110,U04860,03-01-2025,Android,2
S1111,U05052,03-01-2025,Android,2
S1112,U04075,03-01-2025,Android,1
S1113,U03590,03-01-2025,Android,2
S1114,U08208,03-01-2025,iOS,2
S1115,U06425,03-01-2025,Android,2
S1116,U07529,03-01-2025,Android,1
S1117,U03520,03-01-2025,Android,1
S1118,U03893,03-01-2025,iOS,1
S1119,U04243,03-01-2025,Android,1
S1120,U09783,03-01-2025,Android,1
S1121,U02382,03-01-2025,Android,2
S1122,U02672,03-01-2025,iOS,1
S1123,U09842,03-01-2025,Android,1
S1124,U05122,03-01-2025,iOS,1
S1125,U06256,03-01-2025,iOS,2
S1126,U07719,03-01-2025,iOS,1
S1127,U07011,03-01-2025,Android,1
S1128,U06795,03-01-2025,iOS,2
S1129,U08822,03-01-2025,iOS,2
S1130,U00827,03-01-2025,Android,2
S1131,U02003,03-01-2025,Android,1
S1132,U09647,03-01-2025,Android,2
S1133,U07316,03-01-2025,Android,2
S1134,U07839,03-01-2025,iOS,2
S1135,U06015,03-01-2025,Android,2
S1136,U08143,03-01-2025,Android,1
S1137,U01151,03-01-2025,Android,2
S1138,U09415,03-01-2025,Android,2
S1139,U01211,03-01-2025,iOS,2
S1140,U05595,03-01-2025,Android,2
S1141,U05900,03-01-2025,Android,1
S1142,U09763,03-01-2025,iOS,1
S1143,U09479,03-01-2025,Android,2
S1144,U03446,03-01-2025,Android,2
S1145,U04309,03-01-2025,iOS,1
S1146,U04676,03-01-2025,iOS,2
S1147,U05766,03-01-2025,Android,2
S1148,U04376,03-01-2025,Android,2
S1149,U03408,03-01-2025,Android,2
S1150,U04776,03-01-2025,Android,2
S1151,U01546,03-01-2025,iOS,1
S1152,U05697,03-01-2025,iOS,2
S1153,U09073,03-01-2025,Android,1
S1154,U09540,03-01-2025,iOS,2
S1155,U08580,03-01-2025,iOS,2
S1156,U08138,03-01-2025,Android,2
S1157,U08603,03-01-2025,Android,1
S1158,U06750,03-01-2025,Android,2
S1159,U04139,03-01-2025,Android,1
S1160,U01386,03-01-2025,Android,1
S1161,U08881,03-01-2025,Android,1
S1162,U05666,03-01-2025,Android,2
S1163,U07242,03-01-2025,iOS,1
S1164,U05981,03-01-2025,iOS,2
S1165,U01274,03-01-2025,Android,1
S1166,U01299,03-01-2025,Android,1
S1167,U08630,03-01-2025,Android,2
S1168,U09880,03-01-2025,Android,2
S1169,U06177,03-01-2025,Android,2
S1170,U05145,03-01-2025,Android,2
S1171,U03981,03-01-2025,Android,2
S1172,U00242,03-01-2025,iOS,2
S1173,U09559,03-01-2025,Android,1
S1174,U03431,03-01-2025,iOS,1
S1175,U08955,03-01-2025,Android,1
S1176,U09364,03-01-2025,Android,2
S1177,U05300,03-01-2025,iOS,1
S1178,U08824,03-01-2025,iOS,2
S1179,U01900,03-01-2025,Android,1
S1180,U02828,03-01-2025,iOS,1
S1181,U00927,03-01-2025,Android,1
S1182,U09444,03-01-2025,Android,2
S1183,U08567,03-01-2025,Android,1
S1184,U09687,03-01-2025,Android,1
S1185,U06977,03-01-2025,Android,2
S1186,U07896,03-01-2025,Android,1
S1187,U00628,03-01-2025,Android,1
S1188,U06009,03-01-2025,Android,2
S1189,U04203,03-01-2025,Android,1
S1190,U02659,03-01-2025,iOS,1
S1191,U04130,03-01-2025,Android,2
S1192,U05559,03-01-2025,Android,2
S1193,U04384,03-01-2025,Android,1
S1194,U09344,03-01-2025,Android,2
S1195,U01374,03-01-2025,iOS,2
S1196,U05437,03-01-2025,iOS,1
S1197,U04528,03-01-2025,Android,1
S1198,U07599,03-01-2025,Android,2
S1199,U00751,03-01-2025,iOS,1
S1200,U09657,03-01-2025,Android,1
S1201,U02266,03-01-2025,Android,1
S1202,U09629,03-01-2025,Android,1
S1203,U03048,03-01-2025,Android,1
S1204,U01523,03-01-2025,Android,2
S1205,U06963,03-01-2025,Android,1
S1206,U07076,03-01-2025,Android,1
S1207,U04107,03-01-2025,iOS,2
S1208,U06001,03-01-2025,iOS,1
S1209,U05361,03-01-2025,Android,1
S1210,U08287,03-01-2025,Android,1
S1211,U07752,03-01-2025,iOS,2
S1212,U01996,03-01-2025,Android,2
S1213,U06526,03-01-2025,Android,1
S1214,U02995,03-01-2025,Android,2
S1215,U00859,03-01-2025,iOS,1
S1216,U01514,03-01-2025,iOS,1
S1217,U01470,03-01-2025,Android,1
S1218,U03987,03-01-2025,iOS,1
S1219,U07728,03-01-2025,Android,2
S1220,U07506,03-01-2025,Android,1
S1221,U01736,03-01-2025,iOS,1
S1222,U00741,03-01-2025,Android,2
S1223,U09854,03-01-2025,iOS,1
S1224,U07005,03-01-2025,Android,2
S1225,U08318,03-01-2025,iOS,2
S1226,U07390,03-01-2025,iOS,1
S1227,U04784,03-01-2025,Android,1
S1228,U04421,03-01-2025,Android,2
S1229,U01797,03-01-2025,Android,2
S1230,U05358,03-01-2025,iOS,1
S1231,U00864,03-01-2025,Android,2
S1232,U08738,03-01-2025,iOS,2
S1233,U04400,03-01-2025,Android,1
S1234,U05357,03-01-2025,Android,2
S1235,U06974,03-01-2025,Android,2
S1236,U01909,03-01-2025,Android,2
S1237,U04162,03-01-2025,iOS,2
S1238,U05645,03-01-2025,Android,2
S1239,U02371,03-01-2025,iOS,2
S1240,U00345,03-01-2025,iOS,2
S1241,U00252,03-01-2025,Android,1
S1242,U01078,03-01-2025,Android,1
S1243,U03665,03-01-2025,Android,1
S1244,U06861,03-01-2025,Android,2
S1245,U02297,03-01-2025,iOS,1
S1246,U09067,03-01-2025,Android,2
S1247,U04494,03-01-2025,iOS,2
S1248,U08985,03-01-2025,iOS,2
S1249,U04826,03-01-2025,Android,1
S1250,U06440,03-01-2025,iOS,1
S1251,U02110,03-01-2025,iOS,2
S1252,U01955,03-01-2025,iOS,1
S1253,U00139,03-01-2025,Android,2
S1254,U01817,03-01-2025,iOS,1
S1255,U08667,03-01-2025,iOS,2
S1256,U07183,03-01-2025,iOS,2
S1257,U02002,03-01-2025,Android,1
S1258,U05978,03-01-2025,Android,2
S1259,U00136,03-01-2025,iOS,1
S1260,U00510,03-01-2025,Android,1
S1261,U05706,03-01-2025,Android,2
S1262,U07465,03-01-2025,Android,1
S1263,U04412,03-01-2025,Android,2
S1264,U04032,03-01-2025,Android,1
S1265,U07082,03-01-2025,Android,1
S1266,U00949,03-01-2025,Android,1
S1267,U07245,03-01-2025,Android,2
S1268,U04534,03-01-2025,Android,1
S1269,U02636,03-01-2025,Android,1
S1270,U05976,03-01-2025,iOS,1
S1271,U05609,03-01-2025,Android,1
S1272,U08866,03-01-2025,Android,1
S1273,U00058,03-01-2025,Android,1
S1274,U07150,03-01-2025,Android,2
S1275,U07006,03-01-2025,iOS,2
S1276,U03123,03-01-2025,Android,2
S1277,U01988,03-01-2025,Android,2
S1278,U01501,03-01-2025,Android,1
S1279,U02068,03-01-2025,Android,2
S1280,U09234,03-01-2025,Android,2
S1281,U07350,03-01-2025,iOS,1
S1282,U02747,03-01-2025,iOS,1
S1283,U05778,03-01-2025,iOS,2
S1284,U01121,03-01-2025,Android,1
S1285,U01638,03-01-2025,iOS,1
S1286,U02384,03-01-2025,Android,1
S1287,U06282,03-01-2025,iOS,2
S1288,U07477,03-01-2025,Android,2
S1289,U01001,03-01-2025,Android,2
S1290,U08675,03-01-2025,Android,1
S1291,U08180,03-01-2025,Android,1
S1292,U08045,03-01-2025,Android,2
S1293,U07026,03-01-2025,Android,2
S1294,U07050,03-01-2025,Android,2
S1295,U03626,03-01-2025,Android,2
S1296,U03788,03-01-2025,Android,2
S1297,U04541,03-01-2025,iOS,1
S1298,U07687,03-01-2025,Android,2
S1299,U05393,03-01-2025,iOS,2
S1300,U02113,03-01-2025,Android,2
S1301,U07926,03-01-2025,Android,1
S1302,U06801,03-01-2025,Android,1
S1303,U00423,03-01-2025,Android,2
S1304,U01160,03-01-2025,iOS,2
S1305,U00912,03-01-2025,iOS,1
S1306,U07368,03-01-2025,iOS,2
S1307,U05288,03-01-2025,iOS,2
S1308,U09209,03-01-2025,Android,1
S1309,U01411,03-01-2025,Android,2
S1310,U02901,03-01-2025,Android,2
S1311,U00656,03-01-2025,Android,2
S1312,U05762,03-01-2025,Android,1
S1313,U01194,03-01-2025,Android,2
S1314,U06997,03-01-2025,Android,2
S1315,U08559,03-01-2025,Android,2
S1316,U01065,03-01-2025,Android,2
S1317,U02607,03-01-2025,Android,2
S1318,U04497,03-01-2025,Android,2
S1319,U03387,03-01-2025,iOS,1
S1320,U07500,03-01-2025,Android,2
S1321,U05584,03-01-2025,Android,1
S1322,U05151,03-01-2025,Android,1
S1323,U01079,03-01-2025,Android,1
S1324,U09858,03-01-2025,iOS,1
S1325,U05226,03-01-2025,Android,2
S1326,U09160,03-01-2025,Android,2
S1327,U06514,03-01-2025,iOS,1
S1328,U01396,03-01-2025,Android,2
S1329,U04413,03-01-2025,iOS,1
S1330,U05112,03-01-2025,Android,1
S1331,U00518,03-01-2025,Android,1
S1332,U00310,03-01-2025,Android,2
S1333,U06567,03-01-2025,Android,2
S1334,U04757,03-01-2025,Android,1
S1335,U04578,03-01-2025,Android,1
S1336,U09499,03-01-2025,Android,2
S1337,U07145,03-01-2025,Android,2
S1338,U06996,03-01-2025,Android,1
S1339,U06581,03-01-2025,Android,2
S1340,U08166,03-01-2025,Android,2
S1341,U05907,03-01-2025,iOS,2
S1342,U00619,03-01-2025,Android,2
S1343,U07877,03-01-2025,Android,2
S1344,U01135,03-01-2025,Android,1
S1345,U02890,03-01-2025,Android,1
S1346,U05207,03-01-2025,Android,2
S1347,U00411,03-01-2025,iOS,1
S1348,U08575,03-01-2025,Android,2
S1349,U07662,03-01-2025,Android,2
S1350,U06317,03-01-2025,Android,1
S1351,U01477,03-01-2025,Android,2
S1352,U06365,03-01-2025,Android,2
S1353,U04939,03-01-2025,Android,1
S1354,U08860,03-01-2025,Android,1
S1355,U01417,03-01-2025,Android,2
S1356,U09532,03-01-2025,Android,2
S1357,U04796,03-01-2025,Android,1
S1358,U07765,03-01-2025,Android,1
S1359,U09239,03-01-2025,iOS,1
S1360,U03509,03-01-2025,Android,2
S1361,U05509,03-01-2025,Android,1
S1362,U04260,03-01-2025,Android,1
S1363,U04158,03-01-2025,Android,1
S1364,U01540,03-01-2025,iOS,2
